BASIN,LOCATION,RIVMILE,COLL_DATE,COLLECT,Replicate,MACRO_GENSPECIES,INDIV,,LALDR
1,LKIRK,Composite,6/22/2016,1,1,Bezzia sp.,1,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Caecidotea sp.,1,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Caenis sp.,5,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Choroterpes sp.,1,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Enallagma sp.,1,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Ferrissia sp.,1,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Hemerodromia sp.,1,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Hyalella azteca,29,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Mystacides sp.,5,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Oecetis sp.,1,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Peltodytes sp.,1,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Physella sp.,20,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Prostoma graecense,1,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Sialis sp.,1,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Stenonema femoratum,5,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Undetermined Chironomidae,130,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Undetermined Corduliidae,1,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Undetermined Leptoceridae,1,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Undetermined Leptophlebiidae,1,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Undetermined Oligochaeta,93,,LHYDE
1,LKIRK,Composite,6/22/2016,1,1,Undetermined Planorbidae,12,,LHYDE
1,LKISS,Composite,6/22/2016,1,1,Bezzia sp.,10,,LHYDE
1,LKISS,Composite,6/22/2016,1,1,Caenis sp.,7,,LHYDE
1,LKISS,Composite,6/22/2016,1,1,Dugesia sp.,8,,LHYDE
1,LKISS,Composite,6/22/2016,1,1,Helisoma sp.,3,,LHYDE
1,LKISS,Composite,6/22/2016,1,1,Orthotrichia sp.,2,,LHYDE
1,LKISS,Composite,6/22/2016,1,1,Undetermined Chironomidae,147,,LHYDE
1,LKISS,Composite,6/22/2016,1,1,Undetermined Hirudinea,2,,LHYDE
1,LKISS,Composite,6/22/2016,1,1,Undetermined Oligochaeta,235,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Acentria sp.,1,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Bezzia sp.,10,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Caenis sp.,29,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Chaoborus sp.,1,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Enallagma sp.,15,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Helisoma sp.,8,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Helobdella stagnalis,4,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Hyalella azteca,77,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Libellulidae/Corduliidae Complex,4,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Oecetis sp.,3,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Oxyethira sp.,3,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Physella sp.,2,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Tetragoneuria sp.,1,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Undetermined Baetidae,6,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Undetermined Chironomidae,222,,LHYDE
1,LALIC,Composite,7/6/2016,1,1,Undetermined Coenagrionidae,2,,LJAVA
1,LALIC,Composite,7/6/2016,1,1,Undetermined Gomphidae,1,,LJAVA
1,LALIC,Composite,7/6/2016,1,1,Undetermined Leptoceridae,1,,LJAVA
1,LALIC,Composite,7/6/2016,1,1,Undetermined Muscidae,1,,LJAVA
1,LALIC,Composite,7/6/2016,1,1,Undetermined Oligochaeta,4,,LJAVA
1,LALIC,Composite,7/6/2016,1,1,Undetermined Pisidiidae,17,,LJAVA
1,LALIC,Composite,7/6/2016,1,1,Undetermined Planorbidae,4,,LJAVA
1,LALIC,Composite,7/6/2016,1,1,Undetermined Pyralidae,1,,LJAVA
1,LALIC,Composite,7/6/2016,1,1,Valvata sp.,25,,LJAVA
1,LBONA,Composite,6/8/2016,1,1,Caecidotea racovitzai,109,,LJAVA
1,LBONA,Composite,6/8/2016,1,1,Caenis sp.,4,,LJAVA
1,LBONA,Composite,6/8/2016,1,1,Crangonyx sp.,5,,LJAVA
1,LBONA,Composite,6/8/2016,1,1,Dubiraphia sp.,4,,LJAVA
1,LBONA,Composite,6/8/2016,1,1,Enallagma sp.,8,,LJAVA
1,LBONA,Composite,6/8/2016,1,1,Hyalella azteca,3,,LJAVA
1,LBONA,Composite,6/8/2016,1,1,Lestes sp.,1,,LJAVA
1,LBONA,Composite,6/8/2016,1,1,Macronychus glabratus,3,,LJAVA
1,LBONA,Composite,6/8/2016,1,1,Nectopsyche sp.,3,,LJAVA
1,LBONA,Composite,6/8/2016,1,1,Peltodytes sp.,1,,LJAVA
1,LBONA,Composite,6/8/2016,1,1,Physella sp.,1,,LJAVA
1,LBONA,Composite,6/8/2016,1,1,Stenelmis sp.,4,,LJAVA
1,LBONA,Composite,6/8/2016,1,1,Triaenodes sp.,1,,LKIRK
1,LBONA,Composite,6/8/2016,1,1,Undetermined Ceratopogonidae,14,,LKIRK
1,LBONA,Composite,6/8/2016,1,1,Undetermined Chironomidae,78,,LKIRK
1,LBONA,Composite,6/8/2016,1,1,Undetermined Gomphidae,1,,LKIRK
1,LBONA,Composite,6/8/2016,1,1,Undetermined Hirudinea,1,,LKIRK
1,LBONA,Composite,6/8/2016,1,1,Undetermined Hydrobiidae,22,,LKIRK
1,LBONA,Composite,6/8/2016,1,1,Undetermined Oligochaeta,22,,LKIRK
1,LBONA,Composite,6/8/2016,1,1,Undetermined Pisidiidae,6,,LKIRK
1,LBONA,Composite,6/8/2016,1,1,Undetermined Planorbidae,5,,LKIRK
1,LBONA,Composite,6/8/2016,1,1,Undetermined Valvatidae,8,,LKIRK
1,LBONA,Composite,6/8/2016,1,1,Viviparus georgianus,3,,LKIRK
1,LBONA,Sand,8/16/2010,1,1,Arcteonais lomondi,1,,LKIRK
1,LBONA,Sand,8/16/2010,1,1,Cladotanytarsus sp.,23,,LKIRK
1,LBONA,Sand,8/16/2010,1,1,Cryptochironomus sp.,2,,LKIRK
1,LBONA,Sand,8/16/2010,1,1,Dubiraphia sp.,3,,LKIRK
1,LBONA,Sand,8/16/2010,1,1,Hyalella sp.,1,,LKIRK
1,LBONA,Sand,8/16/2010,1,1,Physella sp.,1,,LKIRK
1,LBONA,Sand,8/16/2010,1,1,Polypedilum scalaenum gr.,4,,LKIRK
1,LBONA,Sand,8/16/2010,1,1,Procladius sp.,3,,LKIRK
1,LBONA,Sand,8/16/2010,1,1,Thienemannimyia gr. spp.,1,,LKIRK
1,LBONA,Sand,8/16/2010,1,1,Undetermined Chironominae,1,,LKIRK
1,LBONA,Sand,8/16/2010,1,1,Undetermined Lumbriculidae,1,,LKISS
1,LBONA,Sand,8/16/2010,1,1,Undetermined Naididae,3,,LKISS
1,LBONA,Ponar,7/1/2011,1,1,Ablabesmyia sp.,1,,LKISS
1,LBONA,Ponar,7/1/2011,1,1,Aulodrilus pluriseta,1,,LKISS
1,LBONA,Ponar,7/1/2011,1,1,Caecidotea sp.,80,,LKISS
1,LBONA,Ponar,7/1/2011,1,1,Caenis sp.,1,,LKISS
1,LBONA,Ponar,7/1/2011,1,1,Chironomus sp.,2,,LKISS
1,LBONA,Ponar,7/1/2011,1,1,Dicrotendipes modestus,2,,LKISS
1,LBONA,Ponar,7/1/2011,1,1,Endochironomus sp.,1,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Hyalella sp.,2,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Lauterborniella agrayloides,1,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Microtendipes pedellus gr.,1,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Nectopsyche sp.,1,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Oecetis sp.,3,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Oxyethira sp.,1,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Phaenopsectra sp.,1,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Phylocentropus sp.,1,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Polypedilum halterale gr.,4,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Probezzia sp.,1,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Procladius sp.,2,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Pseudochironomus sp.,2,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Undet. Tubificidae w/o cap. setae,2,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Undetermined Ceratopogonidae,2,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Undetermined Gastropoda,4,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Undetermined Pisidiidae,3,,LLIME
1,LBONA,Ponar,7/1/2011,1,1,Viviparus georgianus,1,,LLIME
1,LCOMO,Composite,6/16/2016,1,1,Bezzia sp.,12,,LLIME
1,LCOMO,Composite,6/16/2016,1,1,Caecidotea sp.,1,,LLIME
1,LCOMO,Composite,6/16/2016,1,1,Caenis sp.,3,,LLIME
1,LCOMO,Composite,6/16/2016,1,1,Callibaetis sp.,4,,LLIME
1,LCOMO,Composite,6/16/2016,1,1,Culicoides? sp.,3,,LLIME
1,LCOMO,Composite,6/16/2016,1,1,Epicordulia sp.,1,,LLIME
1,LCOMO,Composite,6/16/2016,1,1,Helobdella stagnalis,2,,LLNDL
1,LCOMO,Composite,6/16/2016,1,1,Hyalella azteca,12,,LLNDL
1,LCOMO,Composite,6/16/2016,1,1,Maccaffertium sp.,1,,LLNDL
1,LCOMO,Composite,6/16/2016,1,1,Neurocordulia sp.,1,,LLNDL
1,LCOMO,Composite,6/16/2016,1,1,Undetermined Chironomidae,142,,LLNDL
1,LCOMO,Composite,6/16/2016,1,1,Undetermined Oligochaeta,140,,LLNDL
1,LCOMO,Composite,6/16/2016,1,1,Undetermined Pisidiidae,4,,LLNDL
1,LCOMO,Composite,6/16/2016,1,1,Undetermined Planorbidae,7,,LLNDL
1,LCOMO,Composite,6/16/2016,1,1,Valvata tricarinata,5,,LLNDL
1,LPLSN,Composite,6/8/2016,1,1,Amnicola limosa,8,,LLNDL
1,LPLSN,Composite,6/8/2016,1,1,Caecidotea sp.,131,,LLNDL
1,LPLSN,Composite,6/8/2016,1,1,Caenis diminuta,16,,LLONG
1,LPLSN,Composite,6/8/2016,1,1,Crangonyx sp.,12,,LLONG
1,LPLSN,Composite,6/8/2016,1,1,Culicoides? sp.,1,,LLONG
1,LPLSN,Composite,6/8/2016,1,1,Enallagma sp.,4,,LLONG
1,LPLSN,Composite,6/8/2016,1,1,Gyraulus parvus,2,,LLONG
1,LPLSN,Composite,6/8/2016,1,1,Physella sp.,2,,LLONG
1,LPLSN,Composite,6/8/2016,1,1,Sphaerium sp.,2,,LLONG
1,LPLSN,Composite,6/8/2016,1,1,Stenonema femoratum,2,,LLONG
1,LPLSN,Composite,6/8/2016,1,1,Tetragoneuria sp.,1,,LLONG
1,LPLSN,Composite,6/8/2016,1,1,Undetermined Chironomidae,105,,LLONG
1,LPLSN,Composite,6/8/2016,1,1,Undetermined Hydroptilidae,1,,LLONG
1,LPLSN,Composite,6/8/2016,1,1,Undetermined Oligochaeta,22,,LLONG
1,LPLSN,Composite,6/8/2016,1,1,Viviparus georgianus,1,,LLONG
1,LRIPP,Composite,6/21/2016,1,1,Bezzia sp.,4,,LLONG
1,LRIPP,Composite,6/21/2016,1,1,Caecidotea sp.,2,,LLONG
1,LRIPP,Composite,6/21/2016,1,1,Caenis sp.,3,,LLONG
1,LRIPP,Composite,6/21/2016,1,1,Ferrissia sp.,5,,LLTTL
1,LRIPP,Composite,6/21/2016,1,1,Hexagenia sp.,1,,LLTTL
1,LRIPP,Composite,6/21/2016,1,1,Hyalella azteca,35,,LLTTL
1,LRIPP,Composite,6/21/2016,1,1,Mystacides sp.,1,,LLTTL
1,LRIPP,Composite,6/21/2016,1,1,Undetermined Chironomidae,145,,LLTTL
1,LRIPP,Composite,6/21/2016,1,1,Undetermined Gomphidae,1,,LLTTL
1,LRIPP,Composite,6/21/2016,1,1,Undetermined Heptageniidae,2,,LLTTL
1,LRIPP,Composite,6/21/2016,1,1,Undetermined Hirudinea,2,,LLTTL
1,LRIPP,Composite,6/21/2016,1,1,Undetermined Lymnaeidae,1,,LLTTL
1,LRIPP,Composite,6/21/2016,1,1,Undetermined Oligochaeta,72,,LLTTL
1,LRIPP,Composite,6/21/2016,1,1,Undetermined Pisidiidae,3,,LLTTL
1,LRIPP,Composite,6/21/2016,1,1,Undetermined Planorbidae,28,,LLTTL
1,LRIPP,Composite,6/21/2016,1,1,Undetermined Valvatidae,3,,LLTTL
1,LLWSN,Composite,6/29/2016,1,1,Bezzia sp.,13,,LLTTL
1,LLWSN,Composite,6/29/2016,1,1,Caecidotea communis,10,,LLTTL
1,LLWSN,Composite,6/29/2016,1,1,Caecidotea sp.,20,,LLTTL
1,LLWSN,Composite,6/29/2016,1,1,Caenis sp.,48,,LLTTL
1,LLWSN,Composite,6/29/2016,1,1,Callibaetis sp.,1,,LLTTL
1,LLWSN,Composite,6/29/2016,1,1,Dubiraphia sp.,2,,LLTTL
1,LLWSN,Composite,6/29/2016,1,1,Helisoma sp.,2,,LLTTL
1,LLWSN,Composite,6/29/2016,1,1,Helobdella stagnalis,1,,LLTTL
1,LLWSN,Composite,6/29/2016,1,1,Hyalella azteca,34,,LLTTL
1,LLWSN,Composite,6/29/2016,1,1,Oecetis sp.,1,,LLTTL
1,LLWSN,Composite,6/29/2016,1,1,Peltodytes sp.,1,,LLTTL
1,LLWSN,Composite,6/29/2016,1,1,Perithemis sp.,1,,LLTUP
1,LLWSN,Composite,6/29/2016,1,1,Petrophila sp.,1,,LLTUP
1,LLWSN,Composite,6/29/2016,1,1,Physella sp.,1,,LLTUP
1,LLWSN,Composite,6/29/2016,1,1,Sympetrum sp.,2,,LLTUP
1,LLWSN,Composite,6/29/2016,1,1,Undetermined Chironomidae,137,,LLTUP
1,LLWSN,Composite,6/29/2016,1,1,Undetermined Coenagrionidae,4,,LLTUP
1,LLWSN,Composite,6/29/2016,1,1,Undetermined Corduliidae,3,,LLTUP
1,LLWSN,Composite,6/29/2016,1,1,Undetermined Hirudinea,1,,LLTUP
1,LLWSN,Composite,6/29/2016,1,1,Undetermined Oligochaeta,2,,LLTUP
1,LLWSN,Composite,6/29/2016,1,1,Undetermined Pisidiidae,15,,LLTUP
1,LLWSN,Composite,6/29/2016,1,1,Undetermined Planorbidae,2,,LLTUP
1,LLWSN,Composite,6/29/2016,1,1,Undetermined Polycentropodidae,1,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Bezzia sp.,2,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Caecidotea racovitzai,10,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Caecidotea sp.,15,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Caenis sp.,83,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Crangonyx sp.,7,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Culicoides? sp.,1,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Dreissena polymorpha,1,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Ectopria sp.,1,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Gammarus sp.,2,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Helisoma sp.,3,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Helobdella stagnalis,4,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Hyalella azteca,4,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Nyctiophylax sp.,1,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Oecetis sp.,2,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Physella sp.,5,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Serromyia sp.,1,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Stenonema femoratum,1,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Undetermined Ceratopogonidae,1,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Undetermined Chironomidae,138,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Undetermined Dytiscidae,1,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Undetermined Erpobdellidae,1,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Undetermined Nemertea,1,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Undetermined Oligochaeta,39,,LLTUP
1,LLIME,Composite,6/14/2016,1,1,Undetermined Turbellaria,12,,LLTUP
1,LLNDL,Composite,6/22/2016,1,1,Bezzia sp.,5,,LLWSN
1,LLNDL,Composite,6/22/2016,1,1,Caenis sp.,2,,LLWSN
1,LLNDL,Composite,6/22/2016,1,1,Ceratopogon sp.,1,,LLWSN
1,LLNDL,Composite,6/22/2016,1,1,Hyalella azteca,13,,LLWSN
1,LLNDL,Composite,6/22/2016,1,1,Hydroporus sp.,1,,LLWSN
1,LLNDL,Composite,6/22/2016,1,1,Libellula sp.,1,,LLWSN
1,LLNDL,Composite,6/22/2016,1,1,Perithemis sp.,1,,LLWSN
1,LLNDL,Composite,6/22/2016,1,1,Physella sp.,22,,LLWSN
1,LLNDL,Composite,6/22/2016,1,1,Undetermined Chironomidae,14,,LLWSN
1,LLNDL,Composite,6/22/2016,1,1,Undetermined Oligochaeta,214,,LLWSN
1,LLNDL,Composite,6/22/2016,1,1,Undetermined Planorbidae,37,,LLWSN
1,LLTTL,Composite,6/29/2016,1,1,Argia sp.,2,,LLWSN
1,LLTTL,Composite,6/29/2016,1,1,Bezzia sp.,6,,LLWSN
1,LLTTL,Composite,6/29/2016,1,1,Centroptilum sp.,1,,LLWSN
1,LLTTL,Composite,6/29/2016,1,1,Choroterpes sp.,11,,LLWSN
1,LLTTL,Composite,6/29/2016,1,1,Dugesia sp.,2,,LLWSN
1,LLTTL,Composite,6/29/2016,1,1,Enallagma sp.,1,,LLWSN
1,LLTTL,Composite,6/29/2016,1,1,Helisoma sp.,4,,LLWSN
1,LLTTL,Composite,6/29/2016,1,1,Helobdella stagnalis,9,,LLWSN
1,LLTTL,Composite,6/29/2016,1,1,Hyalella azteca,30,,LLWSN
1,LLTTL,Composite,6/29/2016,1,1,Mystacides sp.,18,,LLWSN
1,LLTTL,Composite,6/29/2016,1,1,Nectopsyche sp.,1,,LLWSN
1,LLTTL,Composite,6/29/2016,1,1,Oecetis sp.,1,,LLWSN
1,LLTTL,Composite,6/29/2016,1,1,Oxyethira sp.,2,,LMADI
1,LLTTL,Composite,6/29/2016,1,1,Phylocentropus sp.,2,,LMADI
1,LLTTL,Composite,6/29/2016,1,1,Physella sp.,1,,LMADI
1,LLTTL,Composite,6/29/2016,1,1,Prostoma graecense,1,,LMADI
1,LLTTL,Composite,6/29/2016,1,1,Stenonema femoratum,2,,LMADI
1,LLTTL,Composite,6/29/2016,1,1,Sympetrum sp.,1,,LMADI
1,LLTTL,Composite,6/29/2016,1,1,Tetragoneuria sp.,5,,LMADI
1,LLTTL,Composite,6/29/2016,1,1,Undetermined Chironomidae,130,,LMADI
1,LLTTL,Composite,6/29/2016,1,1,Undetermined Corduliidae,3,,LMADI
1,LLTTL,Composite,6/29/2016,1,1,Undetermined Gomphidae,1,,LMADI
1,LLTTL,Composite,6/29/2016,1,1,Undetermined Oligochaeta,73,,LMADI
1,LLTTL,Composite,6/29/2016,1,1,Undetermined Pisidiidae,6,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Argia sp.,1,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Caecidotea sp.,3,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Caenis sp.,3,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Ceratopogon sp.,1,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Crangonyx sp.,3,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Didymops sp.,1,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Dubiraphia sp.,17,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Enallagma sp.,2,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Gomphus sp.,2,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Hagenius sp.,1,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Hexagenia sp.,1,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Hyalella azteca,39,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Leuctra sp.,2,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Ligumia recta,1,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Limnephilus sp.,1,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Macronychus glabratus,1,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Oecetis sp.,6,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Oxyethira sp.,7,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Sialis sp.,1,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Siphlonurus sp.,1,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Stenelmis crenata,1,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Stenelmis sp.,3,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Sympetrum sp.,3,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Tetragoneuria sp.,1,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Triaenodes sp.,2,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Undetermined Chironomidae,117,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Undetermined Gomphidae,2,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Undetermined Hydrobiidae,2,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Undetermined Leptoceridae,2,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Undetermined Leptophlebiidae,5,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Undetermined Oligochaeta,19,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Undetermined Pisidiidae,12,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Undetermined Planorbidae,1,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Undetermined Valvatidae,32,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Undetermined Viviparidae,24,,LMADI
1,LLTUP,Composite,7/7/2016,1,1,Viviparus sp.,2,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Aulodrilus americanus,1,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Aulodrilus limnobius,1,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Aulodrilus pigueti,1,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Chaoborus sp.,17,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Chironomus sp.,5,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Hexagenia limbata,2,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Hyalella sp.,1,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Ilyodrilus templetoni,7,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Musculium sp.,1,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Polypedilum halterale gr.,1,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Procladius sp.,4,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Tanytarsus sp.,1,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Undetermined Ceratopogonidae,1,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Undetermined Hydrobiidae,1,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Undetermined Lumbriculidae,1,,LMADI
1,LLONG,Ponar,7/1/2011,1,1,Zalutschia sp.,5,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Ablabesmyia peleensis,8,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Agraylea sp.,1,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Albia sp.,4,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Arrenurus sp.,35,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Basiaeschna sp.,1,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Bezzia sp.,4,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Caecidotea sp.,1,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Caenis sp.,32,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Chrysops sp.,1,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Dubiraphia sp.,27,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Enallagma sp.,4,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Gyraulus sp.,3,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Hyalella sp.,62,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Labrundinia sp.,21,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Lebertia sp.,15,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Limnesia sp.,6,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Microtendipes pedellus gr.,1,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Neoplea sp.,1,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Neumania sp.,5,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Oxus sp.,1,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Paratanytarsus sp.,1,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Physella sp.,2,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Pseudochironomus sp.,2,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Tabanus sp.,1,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Tanypus sp.,1,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Undetermined Chironominae,3,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Undetermined Coenagrionidae,18,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Undetermined Corduliidae,5,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Undetermined Hydrobiidae,20,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Undetermined Orthocladiinae,1,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Undetermined Pionidae,2,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Undetermined Pisidiidae,3,,LMADI
1,LMADI,Muck,7/27/2011,1,1,Undetermined Tanypodinae,16,,LMADI
1,LMADI,Sand,7/27/2011,1,1,Ablabesmyia sp.,5,,LMADI
1,LMADI,Sand,7/27/2011,1,1,Arrenurus sp.,7,,LMADI
1,LMADI,Sand,7/27/2011,1,1,Bezzia sp.,6,,LMADI
1,LMADI,Sand,7/27/2011,1,1,Caecidotea sp.,27,,LMADI
1,LMADI,Sand,7/27/2011,1,1,Caenis sp.,52,,LMADI
1,LMADI,Sand,7/27/2011,1,1,Chironomus sp.,1,,LMADI
1,LMADI,Sand,7/27/2011,1,1,Cladopelma sp.,5,,LMADI
1,LMADI,Sand,7/27/2011,1,1,Crangonyx sp.,4,,LMADI
1,LMADI,Sand,7/27/2011,1,1,Dero sp.,1,,LMADI
